FC3117,IN0910009185,PHC Sarswan,399998
FC3109,IN0910009200,PHC Selraha Paschim,458075
FC3110,IN0910009202,PHC Sujatpur,458076
FC3111,IN0910009204,PHC Udahin Khurd,458077
FC3108,IN0910009210,PHC Sakha,458074
FC3107,IN0910009211,PHC Kokhraj,458078
FC26110,IN0910009217,PHC Samsabad,2018710
FC3148,IN0910009223,PHC Prithibipur,454913
FC3157,IN0910009240,PHC Magrith,454917
FC3156,IN0910009324,PHC Chaf,454911
FC3158,IN0910009356,PHC Rampurbarhan,454915
FC3159,IN0910022434,PHC Thadibhar,454912
FC3149,IN0910009300,PHC Farendha,454890
FC32094,IN0910009313,PHC Jaura,454891
FC3150,IN0910009323,PHC Koilaswa,454887
FC3120,IN0910022027,PHC Mahuadih,454945
FC3119,IN0910022214,PHC Ahirauli Bazar,454950
FC3123,IN0910022292,PHC Bhadasarkhas,454909
FC3125,IN0910022319,PHC Mansurganj,454908
FC3124,IN0910022418,PHC Bodarwar,454906
FC3160,IN0910022171,PHC Kudawadilipnagar,454926
FC3163,IN0910009288,PHC Bhujauli,454884
FC3164,IN0910027333,PHC Chitauni,454883
FC3144,IN0910022328,PHC Khadda,470742
FC3162,IN0910022382,PHC Barva Ratanpur,454886
FC3126,IN0910022238,PHC Bhaisahi,454862
FC3154,IN0910022250,PHC Pokhar Bhinda,454868
FC3127,IN0910022299,PHC Puraini,454867
FC3169,IN0910022385,PHC Paikauli,454866
FC3129,IN0910009271,PHC Khajuri,454879
FC3128,IN0910022290,PHC Bhumihari Patti,454880
FC3166,IN0910022116,PHC Prasadpur,454936
FC3165,IN0910022117,PHC Padrauna,454940
FC3167,IN0910022124,PHC Sidhua Bangar,454942
FC3152,IN0910022132,PHC Kathakuiya,454932
FC3168,IN0910022194,PHC Sidhua Sthan,454943
FC3133,IN0910009277,PHC Tekuatar,454874
FC3170,IN0910009278,PHC Kotahi,454871
FC3130,IN0910022351,PHC Laxmiganj,454870
FC3131,IN0910022360,PHC Morwan,454873
FC3132,IN0910022401,PHC Parsawni,454869
FC3134,IN0910009247,PHC Bhadurpur,454918
FC3135,IN0910009308,PHC Salemgar,454921
FC3118,IN0910009312,PHC Pipraghat,454924
FC3146,IN0910022064,PHC Taraya Sujan,470747
FC3145,IN0910022213,PHC Sukrauli,405286
FC3172,IN0910022245,PHC Khottha,454877
FC3171,IN0910022248,PHC Ahirauli,454875
FC3173,IN0910022259,PHC Padari,454876
FC3139,IN0910009243,PHC Turakpatti,454903
FC3137,IN0910009316,PHC Samaur,454902
FC3136,IN0910009339,PHC Karmaini,454904
FC3138,IN0910022035,PHC Semrahardopatti,454905
FC3141,IN0910009251,PHC Chirhtwa,454895
FC3142,IN0910022106,PHC Dandopur,454893
FC3140,IN0910022134,PHC Balkudia,454892
FC3143,IN0910022175,PHC Sarpathi,454894
FC3179,IN0910022549,PHC Sakethu,410302
FC3178,IN0910022579,PHC Oel,410301
FC3180,IN0910022848,PHC Bheera,410353
FC3181,IN0910022908,PHC Muda Savaran,410351
FC3182,IN0910022953,PHC Padariya,410352
FC3183,IN0910022511,PHC Dihua,410344
FC3184,IN0910023131,PHC Ranjeet Ganj,410343
FC3186,IN0910022661,PHC Lakhun,410299
FC3226,IN0910022835,PHC Pareli,410291
FC3187,IN0910022843,PHC Gola,410290
FC3188,IN0910022962,PHC Jhaupur,410294
FC3190,IN0910027460,PHC Suhela,410292
FC3230,IN0910023030,PHC Kumbhi,404692
FC25483,IN0910012061,UPHC Gotaiyabag,454529
FC25481,IN0910022559,UPHC Naurangabad,454530
FC25482,IN0910022568,UPHC Nirmalnagar,454528
FC3191,IN0910012081,PHC Kakaraha,410334
FC3192,IN0910022696,PHC Kalua Moti,410333
FC3193,IN0910027431,PHC Sandilwa,410335
FC3174,IN0910027433,PHC Churaipurwa,2021684
FC3195,IN0910012059,PHC Muda Galib,410332
FC3196,IN0910023228,PHC Pipariya Kaptan,410331
FC3198,IN0910023093,PHC Bajudiha,410304
FC3197,IN0910023096,PHC Amkotwa,410305
FC3201,IN0910012069,PHC Muda Bujurg,410322
FC26161,IN0910012080,PHC Belrayan,2021683
FC3202,IN0910022642,PHC Singahi,410318
FC3200,IN0910022643,PHC Chedui Patia,410324
FC3227,IN0910022647,PHC Tikunia,410320
FC3205,IN0910022547,PHC Sampurna Nagar,410329
FC3203,IN0910023224,PHC Khajuria,410327
FC26162,IN0910023242,PHC Vishanpuri,2021681
FC3207,IN0910012114,PHC Jb Ganj,410340
FC3206,IN0910012115,PHC Barbar,410337
FC3229,IN0910022787,PHC Aurangabad,410341
FC3209,IN0910022872,PHC Sisaura Nasir,410339
FC3210,IN0910022929,PHC Uchauliya,410336
FC3208,IN0910022947,PHC Khakhra,410338
FC3213,IN0910012104,PHC Kheri Town,410312
FC3211,IN0910022770,PHC Devkali,410311
FC3212,IN0910022841,PHC Kala Aam,410309
FC3214,IN0910022864,PHC Lagucha,410306
FC3218,IN0910022495,PHC Tetarpur,410297
FC3217,IN0910023083,PHC Sunderval,410295
FC3216,IN0910023107,PHC Sisora,410296
FC3219,IN0910022515,PHC Dhakherwa Nankar,410345
FC3221,IN0910022585,PHC Lakhahi,410347
FC3220,IN0910023155,PHC Kafara,410346
FC3232,IN0910021770,PHC Gadyana,351215
FC3233,IN0910021786,PHC Paron,351214
FC3231,IN0910021941,PHC Banpur,351216
FC3237,IN0910021821,PHC Kalyanpura,330761
FC3236,IN0910021829,PHC Dograkala,330763
FC3234,IN0910021890,PHC Balabehat,330764
FC3235,IN0910021979,PHC Dhaurra,330762
FC3239,IN0910021681,PHC Budhwar,330801
FC3240,IN0910021685,PHC Dailwara,330800
FC3238,IN0910021899,PHC Bansi,351206
FC3241,IN0910021908,PHC Kisalvas,330802
FC3245,IN0910021688,PHC Madanpur,351217
FC3242,IN0910021756,PHC Dongrakhurd,351219
FC3244,IN0910021917,PHC Girar,351220
FC3243,IN0910021929,PHC Gauna,351218
FC3252,IN0910021772,PHC Kumhedi,330841
FC3246,IN0910021802,PHC Saidpur,330842
FC3254,IN0910021813,PHC Gonakushmand,330839
FC3253,IN0910021817,PHC Sojna,330840
FC3249,IN0910021722,PHC Purakala,330876
FC3250,IN0910021759,PHC Puravirdha,330877
FC3248,IN0910021933,PHC Hingora,330875
FC3247,IN0910021934,PHC Bijrotha,330874
FC3259,IN0910002142,PHC Rajagarha,422589
FC3261,IN0910002158,PHC Kumbharanwa,413484
FC3260,IN0910002369,PHC Kathwara,413486
FC3283,IN0910002373,PHC Bharigehna,2031743
FC3262,IN0910002379,PHC Mahona,413483
FC3288,IN0910002571,PHC Poorabgaon,397606
FC3287,IN0910002574,PHC Juggaur,397601
FC3256,IN0910002339,PHC Amethi,2031741
FC3265,IN0910002344,PHC Kewali,397936
FC3264,IN0910002347,PHC Katara Bakkash,397934
FC3263,IN0910002589,PHC Ganga Ganj,397933
FC3267,IN0910002159,PHC Fatehganj,397611
FC3266,IN0910002169,PHC Bada Gaon,397608
FC3268,IN0910002216,PHC Kahala,409191
FC3269,IN0910002494,PHC Kasmandi Kala,409190
FC3272,IN0910002215,PHC Suspan,397940
FC3257,IN0910002493,PHC Hasnapur,2031738
FC3271,IN0910002495,PHC Bajargaun,397941
FC3286,IN0910002193,PHC Daudnagar,2021334
FC3276,IN0910002194,PHC Nigoha,413488
FC3277,IN0910002201,PHC Sisendi,413489
FC3274,IN0910002444,PHC Kujauli,413491
FC3258,IN0910002170,PHC Aina,2031742
FC3280,IN0910002176,PHC Harroni,397616
FC3281,IN0910002412,PHC Nader Ganj,397629
FC3279,IN0910002415,PHC Chandrawal,397619
FC3278,IN0910027534,CHC Behta,397622
FC3282,IN0910002426,PHC Utrithiya,397624
FC3290,IN0910009379,PHC Kulahi,456521
FC3324,IN0910009462,PHC Bahaduri,402075
FC3291,IN0910009482,PHC Phulmanaha,456520
FC3292,IN0910009487,PHC Nausagara,456522
FC3294,IN0910009376,PHC Lokvithyapith Nagar,456523
FC3293,IN0910009377,PHC Lejar Mahadeva,456524
FC3295,IN0910009463,PHC Mahdewa Dubey,456525
FC3297,IN0910012154,PHC Khushal Nagar,456529
FC3289,IN0910012163,PHC Basantpur,456528
FC3323,IN0910009415,PHC Ghughali,402071
FC3296,IN0910009424,PHC Harpur Mahanth,456527
FC3301,IN0910009619,PHC Purandarpur,456530
FC3299,IN0910009429,PHC Adda Bazar,456532
FC3300,IN0910009445,PHC Jangal Gulahriya,456531
FC3303,IN0910009627,PHC Kritpipra,456548
FC3304,IN0910009428,PHC Ramhauli,456549
FC3302,IN0910009443,PHC Bagapar,427955
FC3305,IN0910009616,PHC Chowk,456533
FC3306,IN0910009565,PHC Hariharpur,456534
FC3307,IN0910009583,PHC Kohadwal,456535
FC3308,IN0910009369,PHC Babu Paisiya,456546
FC3310,IN0910009554,PHC Nautanwa,456547
FC32341,IN0910009575,PHC Dhaurahara,2031385
FC3309,IN0910009595,PHC Bargadwa,456545
FC3313,IN0910012144,PHC Jahada,456536
FC3312,IN0910012152,PHC Gadaura,456538
FC3311,IN0910009373,PHC Bajahi,456537
FC3316,IN0910012186,PHC Maulaganj,456540
FC3325,IN0910009513,PHC Paniyara,402073
FC3315,IN0910009548,PHC Laxmipur,456539
FC3319,IN0910012191,PHC Syamdeurawa,456543
FC3317,IN0910009521,PHC Harpur Tiwari,456542
FC3318,IN0910009542,PHC Mangalpur,456544
FC32385,IN0910012167,PHC Laxmipur Ekdanga,2031386
FC3322,IN0910012176,PHC Rudlapur,456552
FC32298,IN0910009495,PHC Siswa,460483
FC3320,IN0910009522,PHC Bandi,456550
FC3328,IN0910009654,CHC Kharela,404397
FC3327,IN0910009720,PHC Gorhari,404396
FC3331,IN0910009639,PHC Akona,404394
FC3330,IN0910009679,PHC Ajner,404393
FC3336,IN0910009669,CHC Srinagar,404387
FC3332,IN0910009728,PHC Bilbai,404391
FC3335,IN0910009730,PHC Phara,404388
FC3340,IN0910009641,PHC Kohiniya,404400
FC3339,IN0910009699,PHC Killowa,404398
FC3338,IN0910009706,PHC Dulara,404401
FC3337,IN0910009711,PHC Bharwara,404403
FC3349,IN0910012404,PHC Lakhanmau,409150
FC3350,IN0910012418,PHC Nava Teda,409148
FC3341,IN0910001887,PHC Urathan,2028512
FC3374,IN0910001898,PHC Barnahal,396844
FC3347,IN0910011299,PHC Bamtapur,409149
FC3390,IN0910012290,PHC Manpur Hari,396847
FC3351,IN0910012313,PHC Bhainsroli,409165
FC3353,IN0910012335,PHC Chirawar,409167
FC3355,IN0910011167,PHC Naviganj,409164
FC3357,IN0910001889,PHC Dannahar,409152
FC3356,IN0910027798,PHC Chitai,409153
FC3343,IN0910012431,PHC Aung,409143
FC3361,IN0910012502,PHC Ratanpur Bara,409142
FC3344,IN0910012506,PHC Lekhrajpur,463719
FC3363,IN0910027766,PHC Sahan,409128
FC32344,IN0910012436,PHC Shankarpur,2032174
FC3365,IN0910012442,PHC Takharau,409126
FC3364,IN0910011181,PHC Sauj,409129
FC3389,IN0910012379,PHC Shamsher Ganj,409156
FC3378,IN0910012412,PHC Bhavanigarh,2032171
FC3380,IN0910001909,PHC Ramnagar,409157
FC3386,IN0910011179,PHC Ela Bans,409159
FC3385,IN0910012311,PHC Paronkh,409138
FC3383,IN0910012327,PHC Jasarau,409136
FC3384,IN0910012333,PHC Jorai,450796
FC3381,IN0910011183,PHC Angautha,409135
FC3379,IN0910012348,PHC Panwangaladhani,2045888
FC3369,IN0910012363,PHC Shahadatpur,409131
FC3366,IN0910012500,PHC Easai Khas,409132
FC3368,IN0910012508,PHC Salempur,409133
FC3371,IN0910012416,PHC Bichhawan,409160
FC3370,IN0910001896,PHC Alipur Patti,409162
FC3376,IN0910011288,PHC Sultanganj,396825
FC3372,IN0910011297,PHC Sahara,409161
FC3394,IN0910012700,PHC Jugasana,401607
FC3393,IN0910012706,PHC Pachavar,401606
FC3392,IN0910012860,PHC Nagla Saiya,401623
FC3395,IN0910012982,PHC Kishanpur,401605
FC3397,IN0910012567,PHC Paigaonv,401599
FC3396,IN0910012798,PHC Bhukhrari,401598
FC3398,IN0910012799,PHC Sherghar,401597
FC3400,IN0910012866,PHC Nougaon,401590
FC3399,IN0910012941,PHC Bharnakala,401592
FC3401,IN0910012986,PHC Pelkhu,401591
FC3403,IN0910012818,PHC Oal,401602
FC3404,IN0910012933,PHC Jhudavai,401604
FC3402,IN0910027890,PHC Beri,401603
FC3406,IN0910012810,PHC Sonkh Dehat,401611
FC3407,IN0910012561,PHC Karahari,401608
FC3408,IN0910012731,PHC Neemgaon,401609
FC3409,IN0910012893,PHC Baad,401618
FC3411,IN0910012955,PHC Vrindavan,2006604
FC3410,IN0910012960,PHC Usfar,401619
FC3412,IN0910012796,PHC Kamar,401593
FC32167,IN0910012967,PHC Sachouli,2006596
FC3414,IN0910012738,PHC Mitholi,401601
FC3415,IN0910012843,PHC Surir,401622
FC3417,IN0910012536,PHC Sonkhkheda,401621
FC3416,IN0910012541,PHC Raya,401596
FC3418,IN0910013006,PHC Amila,330910
FC3419,IN0910013086,PHC Madisipah,330911
FC3421,IN0910013094,PHC Sultanpur,330912
FC3420,IN0910013111,PHC Nadwasarai,330909
FC3422,IN0910013124,PHC Bela Kasaila,330936
FC3424,IN0910013128,PHC Rasoolpur,330937
FC3425,IN0910013150,PHC Suggi Chauri,330938
FC3429,IN0910013012,PHC N Tighra,348588
FC3426,IN0910013053,PHC N Dubari,348587
FC3427,IN0910013161,PHC N Madhuban,348585
FC3431,IN0910013063,PHC Majhwara,330995
FC3430,IN0910013238,PHC Kalyanpur,330996
FC3432,IN0910013241,PHC Sipah Ibrahimabad,330997
FC3436,IN0910013034,PHC Kurthizafarpur,331027
FC3435,IN0910013181,PHC Kasara,331025
FC3433,IN0910013191,PHC Adari,331026
FC3439,IN0910013059,PHC Karaha,348864
FC3438,IN0910013224,PHC Bhatkol,348862
FC3437,IN0910027949,PHC Bhadeer,348863
FC3443,IN0910012993,PHC Umapur,331063
FC3441,IN0910013066,PHC Bagli Pizra,331064
FC3444,IN0910013046,PHC Chiraiyakot,331097
FC3447,IN0910013052,PHC Khurahat,332822
FC3448,IN0910013193,PHC Sechuai,332823
FC3445,IN0910013201,PHC Kajha,331096
FC3446,IN0910013212,PHC Kajhakhurd,331095
FC3449,IN0910013028,PHC Ailakh,331122
FC3452,IN0910013163,PHC Haldharpur,331120
FC3451,IN0910013170,PHC Gahani,331121
FC3455,IN0910013331,PHC Lawar,331166
FC3454,IN0910009780,PHC Dulehra Chauhan,331165
FC3484,IN0910013256,PHC Meewa,331177
FC3477,IN0910013282,PHC Alipur Morna,353395
FC3456,IN0910013308,PHC Bahsuma,331176
FC3457,IN0910013324,PHC Latifpur,331175
FC3482,IN0910024373,PHC Jani Khurd,331213
FC3460,IN0910013367,PHC Siwal Khas,331211
FC3459,IN0910013412,PHC Rasoolpur Dholri,331210
FC3461,IN0910013455,PHC Bijoli,331235
FC3463,IN0910013255,PHC Kayasth Badda,331270
FC3462,IN0910013268,PHC Amarpur,331269
FC3465,IN0910013284,PHC Sehjadpur,412132
FC3464,IN0910013438,PHC Kithore,0
FC3468,IN0910013315,PHC Phalawada,0
FC3467,IN0910013478,PHC Niloha,331302
FC3466,IN0910013480,PHC Mawana Khurd,331303
FC3479,IN0910013484,PHC Phaphunda,331332
FC3486,IN0910013389,PHC Tofapur,353402
FC3469,IN0910013449,PHC Agwanpur,331372
FC25946,IN0910013273,PHC Saini,2030116
FC3487,IN0910009760,PHC Kastala Samsher Nagar,331408
FC3480,IN0910009782,PHC Rajpura,331406
FC3481,IN0910009803,PHC Sisauli,331407
FC3488,IN0910013427,PHC Kalina,331437
FC3472,IN0910013260,PHC Salawa,331467
FC3475,IN0910013343,PHC Karnawal,331498
FC3476,IN0910013380,PHC Khewai,0
FC3473,IN0910009772,PHC Chur,331497
FC3528,IN0910009808,PHC Bihasdha,408102
FC3491,IN0910009827,PHC Biraura Panday,408112
FC25823,IN0910009917,PHC Vijaypur Sarroi,0
FC3492,IN0910009921,PHC Naroiya,408101
FC3490,IN0910009994,PHC Akodhi,408103
FC3493,IN0910010000,PHC Vijaypur,408100
FC3523,IN0910028133,PHC City Gursandi,408117
FC3495,IN0910009904,PHC Lohndi,408078
FC3494,IN0910010015,PHC Barkchha,408077
FC3498,IN0910009816,PHC Dramandganj,408097
FC26044,IN0910009875,PHC Mudpeli,2031594
FC3529,IN0910009877,PHC Halia,0
FC3501,IN0910010056,PHC Devlla,408091
FC3503,IN0910009850,PHC Tilthi,408080
FC25816,IN0910009852,PHC Chilh,0
FC3502,IN0910009857,PHC Kamasin,408079
FC3505,IN0910009841,PHC Lahangpur,408107
FC3504,IN0910010041,PHC Dubarkala,408104
FC3508,IN0910009929,PHC Mahamalpur,408094
FC3506,IN0910009930,PHC Bhaisa,408093
FC3525,IN0910009854,PHC Santnagar,2031597
FC3530,IN0910009965,PHC Marihan Patehara,390056
FC3509,IN0910009973,PHC Bahuti,408099
FC3510,IN0910010061,PHC Gopalpur,408098
FC26043,IN0910009982,PHC Rajauli,2031598
FC3514,IN0910010021,PHC Pachewara,408084
FC3512,IN0910010027,PHC Dharammalpur,408082
FC3526,IN0910010076,PHC Chunar,408122
FC3515,IN0910010046,PHC Chhatahan,408081
FC25979,IN0910010074,PHC Padari,0
FC3524,IN0910009848,PHC Kharkhariya,2031595
FC3519,IN0910009975,PHC Saktesh Garh,408108
FC3527,IN0910009985,PHC Dhouha,2031596
FC3517,IN0910010064,PHC Pachokhara,408111
FC3522,IN0910009830,PHC Magarahan,408088
FC3520,IN0910009909,PHC Adalpura,408086
FC3521,IN0910027744,PHC Khaira,408087
FC3531,IN0910013585,PHC Niwar Khas,470984
FC3537,IN0910013539,PHC Devipura,470988
FC3535,IN0910013591,PHC Pipalsana,470986
FC3536,IN0910013536,PHC Budhanpur,470987
FC3533,IN0910013530,PHC Bhagatpur,470985
FC3549,IN0910013528,PHC Berni,470971
FC3551,IN0910027553,PHC Reeth,470966
FC3540,IN0910013619,PHC Seondara,470969
FC3550,IN0910013567,PHC Kud Fateh Garh,470974
FC3547,IN0910013670,PHC Umri Kalan,2031323
FC3539,IN0910013575,PHC Matlabpur,471001
FC3538,IN0910013552,PHC Kothikhidmatpur,470999
FC3541,IN0910013579,PHC Mundakheri,471002
FC3553,IN0910013573,PHC Malak Pur,470981
FC3532,IN0910013547,PHC Jahangirpur,470982
FC3543,IN0910013627,PHC Sihali Khadar,470980
FC3558,IN0910013577,PHC Mehloli,470997
FC3557,IN0910013571,PHC Mainather,470995
FC3556,IN0910013545,PHC Haryana,470998
FC3544,IN0910013596,PHC Ratanpurkalan,470996
FC3555,IN0910013538,PHC Deengarpur,470994
FC3552,IN0910013613,PHC Sarkanda Khas,470992
FC3560,IN0910013690,PHC Veerpur Varyar,470993
FC3559,IN0910013608,PHC Saktunagla,470991
FC3545,IN0910013639,PHC Tajpur,395948
FC3548,IN0910013526,PHC Pakwara,470990
FC3542,IN0910010077,PHC Agwanpur,470989
FC3561,IN0910013601,PHC Ratupura,470978
FC25724,IN0910013744,PHC Sharifnagar,470976
FC3546,IN0910013583,PHC Nanhuwala,470979
FC3562,IN0910014067,PHC Harsoli,411842
FC3565,IN0910014232,PHC Kutba,411844
FC3566,IN0910028163,PHC Lalukhedi Rented,411848
FC3567,IN0910014263,PHC Pinna,411841
FC3563,IN0910014398,PHC Jasoi,411845
FC3564,IN0910014415,PHC Kazikheda,411847
FC3568,IN0910014137,PHC Kuralsi,407292
FC3590,IN0910014158,PHC Budhana,0
FC3600,IN0910014472,PHC Mhomedpur,407293
FC3569,IN0910014490,PHC Nagla,411839
FC3597,IN0910028152,PHC Rohana Bhadi,407285
FC3595,IN0910014090,PHC Dhoodli,407283
FC3591,IN0910014203,PHC Biralsi,407282
FC3574,IN0910014206,PHC Balwa Khedi,2028173
FC3596,IN0910014339,PHC Kutasra,407284
FC3602,IN0910014074,PHC Kawal,409194
FC3572,IN0910014277,PHC Ramraj,407288
FC3570,IN0910014279,PHC Miranpur,407287
FC3571,IN0910014281,PHC Rajpur Kla,409195
FC3599,IN0910014103,PHC Jasola,411998
FC3603,IN0910028159,PHC Dudhahedi Mansoorpur,407273
FC3601,IN0910014123,PHC Galibpur,407263
FC3598,IN0910014228,PHC Badshu,407267
FC3604,IN0910028561,PHC Bopada,407272
FC32301,IN0910014422,PHC Nawla,2028171
FC3577,IN0910014072,PHC Kakroli,407258
FC3578,IN0910014110,PHC Sinkandpur,407260
FC3579,IN0910014111,PHC Tewra,407259
FC3580,IN0910014122,PHC Tissa,407257
FC3576,IN0910028401,PHC Bhopa,0
FC3575,IN0910014254,PHC Bhokarheri,407261
FC3592,IN0910028435,PHC Morna,407254
FC3606,IN0910014150,PHC Chapar,412000
FC3581,IN0910014161,PHC Barla,407279
FC3605,IN0910014471,PHC Basada,407280
FC3593,IN0910024385,PHC Purkaji,409198
FC3583,IN0910014085,PHC Bahadarpur,411852
FC3585,IN0910014091,PHC Jatmujhera,411854
FC3584,IN0910014327,PHC Jaroda,411850
FC3594,IN0910014343,PHC Meghakheri,411855
FC3588,IN0910014160,CHC Sisauli,407291
FC32218,IN0910014297,PHC Sauhajane Tagana,2028172
FC3586,IN0910014473,PHC Goyla,407289
FC3607,IN0910015174,PHC Nagaria Colony,435977
FC3608,IN0910015208,PHC Pareva Vaish,457239
FC3610,IN0910014893,PHC Jogither,457242
FC3609,IN0910014906,PHC Daulatpur Patti,457241
FC3611,IN0910015268,PHC Khamariya,457240
FC26037,IN0910015271,PHC Suhas,2027232
FC26035,IN0910015015,PHC Eit Gaon,2027241
FC3612,IN0910015025,CHC Deoria Kalan,457237
FC26034,IN0910027477,PHC Baragaon,2019325
FC26038,IN0910014950,PHC Shivpuri Navadia,2019326
FC25602,IN0910015067,UPHC Bisalpur,456941
FC3624,IN0910015058,PHC Lalaurikhera,331631
FC3614,IN0910015062,PHC Chand Dandi,457234
FC26039,IN0910015289,PHC Kukri Khera,2030158
FC3616,IN0910015098,PHC Gandhi Nagar,457233
FC3625,IN0910014926,PHC Sherpur Kalan,457222
FC3629,IN0910015037,PHC Gabhiya Sarai,457227
FC3618,IN0910015105,PHC Jamunia Jagatpur,457225
FC3622,IN0910015195,PHC Shivnagar,457221
FC3630,IN0910015234,PHC Gahluiya,457226
FC3628,IN0910015298,PHC Bharatpur Hazara,457228
FC3619,IN0910015301,PHC Jatpura,457224
FC32398,IN0910001700,PHC Surwa Mishirpur,2031557
FC3669,IN0910027432,PHC Mujahi Bazaar,478325
FC3668,IN0910002039,PHC Dhakavah,478376
FC3667,IN0910002265,PHC Aspur Devsara,478375
FC3633,IN0910015405,PHC Patna,478331
FC3631,IN0910027426,PHC Hiraganj,478326
FC3664,IN0910001794,PHC Baabaganj,405138
FC3632,IN0910002243,PHC Luru,478330
FC3650,IN0910001816,PHC Divanaganj,479201
FC3635,IN0910001847,PHC Dilippur,478333
FC3636,IN0910015438,PHC Jagatpur,478337
FC3637,IN0910001820,PHC Adalabad,478378
FC3665,IN0910001828,PHC Kusuwapur,405137
FC3662,IN0910001833,PHC Manikpur,478339
FC3638,IN0910001859,PHC Tivaripur,478340
FC3645,IN0910015418,PHC Utras,478381
FC3644,IN0910015616,PHC Mandah,478380
FC3663,IN0910010089,PHC Mubarakpur,478344
FC3641,IN0910010090,PHC Kilhanapur,478343
FC3639,IN0910001857,PHC Bhaddari,478341
FC3640,IN0910002254,PHC Hathagavan,478342
FC3670,IN0910002257,PHC Poore Dhanau,478345
FC3676,IN0910015546,PHC Poorenotitaila,478374
FC3673,IN0910027420,PHC Raniganj Canthaula,478373
FC3643,IN0910015444,PHC Sarayanadev,478346
FC3666,IN0910024406,PHC Laxmanpur,405139
FC3642,IN0910001711,PHC Lilapur,478379
FC3646,IN0910015522,CHC Chitpalgarh,478347
FC3647,IN0910001784,PHC Katra Gulab Singh,478348
FC3649,IN0910015621,PHC Haripur Varadouta,478354
FC3658,IN0910001664,PHC Rampur Sangramgarh,478370
FC3651,IN0910001807,PHC Bhatni,478366
FC3652,IN0910002246,PHC Muhammadpur,478368
FC3675,IN0910015463,PHC Prithviganj,478382
FC4359,IN0910010101,UPHC Ajit Nagar Dhakoria,454282
FC3653,IN0910001709,PHC Sipah Maheri,478359
FC3657,IN0910015491,PHC Mugapur,478361
FC3654,IN0910015518,PHC Ateha,478362
FC3655,IN0910015528,PHC Bhaisana,478360
FC32347,IN0910015656,PHC Kumbhiaima,478363
FC3656,IN0910001666,PHC Ghuisarnath Dham,478383
FC3677,IN0910001811,PHC Rahatikar,478364
FC3659,IN0910015467,PHC Jageshwar Ganj,478356
FC3661,IN0910001688,PHC Tejgarh,478358
FC3660,IN0910001694,PHC Poorab Gaanv,478357
FC3674,IN0910001792,PHC Veerapur,478371
FC3682,IN0910015550,PHC Shakardaha,478336
FC3679,IN0910015558,PHC Devarpatti,478335
FC3681,IN0910015627,PHC Dherava,478334
FC3680,IN0910001810,PHC Dhanwasa,478377
FC3749,IN0910002752,PHC Dewariya,456059
FC3744,IN0910002911,PHC Jhushi,456064
FC3750,IN0910002918,PHC Shahso,456073
FC3692,IN0910003314,PHC Jaghatpur,456063
FC3691,IN0910003342,PHC Andawa,456058
FC3693,IN0910002891,PHC Kamlanager,456075
FC3685,IN0910003175,PHC Garapur,456074
FC3695,IN0910003165,PHC Bagbana,456077
FC3696,IN0910002879,PHC Amepur,456079
FC3698,IN0910003225,PHC Haripur Marro,456081
FC3697,IN0910003249,PHC Daser,456080
FC3703,IN0910002749,PHC Tela,456087
FC3702,IN0910002754,PHC Lakshagrah,456086
FC3699,IN0910003081,PHC Bamela,456083
FC3701,IN0910003084,PHC Katehara,456085
FC3700,IN0910003085,PHC Dulapur,456084
FC3704,IN0910003158,PHC Mukundpur,456088
FC3706,IN0910002905,PHC Jaribazar,456091
FC3751,IN0910003136,PHC Ghurpur,456090
FC3705,IN0910003147,PHC Bara,456089
FC3707,IN0910002740,PHC Baroan,456092
FC3709,IN0910002746,PHC Veerpur,456094
FC3708,IN0910003068,PHC Dhravara,456093
FC3710,IN0910003013,PHC Devara,456095
FC3712,IN0910002780,PHC Hathigaha,456097
FC3686,IN0910003127,PHC Sitakund,456100
FC3714,IN0910003140,PHC Shrangverpur,456099
FC3711,IN0910003154,PHC Anapur,456096
FC3713,IN0910003357,PHC Lalgopalganj,456098
FC3715,IN0910002845,PHC Badokher,456101
FC3717,IN0910003232,PHC Lediyari,456103
FC3719,IN0910003214,PHC Dohata,456105
FC3741,IN0910003241,PHC Kadvar,456106
FC3721,IN0910002885,PHC Badgaon,456109
FC3739,IN0910002945,PHC Mauaima,0
FC3722,IN0910003338,PHC Dharauta,456108
FC3743,IN0910002738,PHC Paisia Chauhan,0
FC3687,IN0910002766,PHC Itwakala,456111
FC3688,IN0910003152,PHC Kohdarghat,456112
FC3689,IN0910003345,PHC Laltara,456110
FC3723,IN0910003005,PHC Kanehati,456114
FC3690,IN0910003163,PHC Mailahan,456113
FC3727,IN0910002781,PHC Soro,456118
FC3724,IN0910002798,PHC Bibipur,456115
FC3725,IN0910002802,PHC Janghai,456116
FC3726,IN0910003120,PHC Madava,456117
FC3729,IN0910002907,PHC Motiha,456120
FC3730,IN0910003353,PHC Mugarsan,456121
FC3728,IN0910010115,PHC Asadia,456119
FC3732,IN0910003171,PHC Bhatpura,456123
FC3733,IN0910003197,PHC Naribari,456124
FC3734,IN0910002899,PHC Bankesar,456125
FC3735,IN0910003340,PHC Bhadri,456126
FC3736,IN0910003378,PHC Bigahiya,456127
FC3738,IN0910002855,PHC Sirsa,456130
FC3753,IN0910002865,PHC Chilbila,456128
FC3737,IN0910003229,PHC Shukulpur,456129
FC3755,IN0910010419,PHC Sandinagin,406690
